spike_count,mean_firing_rate,spike_count,mean_firing_rate,mean_isi,isi_variability,burstiness,spectral_power,spike_times
36,18.0,36,18.0,54.751428571428576,0.914642026373263,0.9762563094666956,8400.0,"[  69.8  107.5  108.8  209.4  220.4  227.2  278.5  383.1  392.5  467.7
  581.7  609.6  619.   642.8  662.4  677.5  691.7  787.6  856.4  993.
 1027.3 1056.3 1062.8 1064.8 1080.8 1105.2 1215.2 1399.7 1408.  1476.3
 1609.3 1689.5 1737.  1912.5 1940.4 1986.1]"
36,18.0,36,18.0,54.78857142857142,0.8592466294625613,0.9981747836169597,9600.0,"[  17.4   49.1   76.7  121.6  179.3  190.1  295.5  322.4  325.8  341.
  384.6  385.8  394.8  426.3  490.6  568.   568.8  586.6  663.   667.
  758.3  758.4  891.9  994.3 1001.2 1101.8 1130.6 1134.9 1204.3 1299.8
 1389.1 1454.8 1575.  1630.  1726.9 1935. ]"
40,20.0,40,20.0,49.56410256410256,0.8417345690109193,0.9636833742453947,9600.000000000002,"[  60.7   99.2  128.   173.9  199.8  214.8  322.   334.   335.8  461.6
  467.1  573.6  593.6  610.6  672.6  685.7  728.1  735.1  800.4  836.1
 1012.1 1094.8 1116.5 1181.8 1233.  1242.9 1353.3 1399.8 1426.2 1430.6
 1452.  1530.9 1587.8 1681.8 1684.  1767.4 1844.3 1847.5 1969.5 1993.7]"
47,23.5,47,23.5,39.004347826086956,0.8523007681524141,0.9974361576847233,10600.0,"[ 109.7  129.8  163.4  170.7  286.   392.8  402.5  426.3  474.4  494.2
  558.4  673.5  687.5  692.7  727.5  759.8  774.1  779.1  812.4  874.6
  891.4  954.6  966.2  998.3 1035.4 1054.1 1058.5 1072.3 1088.  1103.3
 1113.1 1130.5 1159.9 1162.5 1205.6 1276.4 1343.2 1388.5 1493.7 1553.2
 1553.3 1664.4 1734.6 1745.2 1835.2 1845.6 1903.9]"
43,21.5,43,21.5,44.345238095238095,1.2709248847002896,0.9842147429062974,11400.0,"[   4.2    5.5   17.8   90.5  123.1  130.9  145.1  185.4  346.   378.4
  452.5  463.5  496.4  500.   503.   505.1  570.2  589.6  803.2  812.9
  814.5  832.   934.3  976.6  981.2 1017.4 1224.9 1264.5 1270.4 1333.
 1419.3 1476.9 1481.3 1494.4 1496.8 1537.7 1582.7 1583.4 1611.  1823.4
 1834.3 1844.8 1866.7]"
44,22.0,44,22.0,43.89767441860465,0.8794498579171435,0.9817757775925267,10000.0,"[  28.9   30.9   40.2  110.9  145.8  151.3  187.1  264.5  339.1  370.8
  437.3  457.6  472.8  520.6  548.2  659.3  707.   792.4  954.   957.3
  979.2  997.8 1064.7 1119.3 1283.7 1354.9 1404.6 1421.9 1431.3 1504.2
 1508.7 1527.8 1532.9 1596.8 1612.1 1612.9 1627.2 1682.1 1713.2 1815.8
 1835.8 1857.2 1889.2 1916.5]"
30,15.0,30,15.0,66.57241379310345,0.938410368541637,0.9699575115877096,6800.0,"[  19.8   58.8  106.5  134.7  161.9  426.8  590.2  698.6  730.1  763.3
  791.2  805.5  842.1  892.7  981.  1075.2 1111.2 1170.1 1200.6 1205.7
 1290.8 1336.2 1346.7 1366.3 1574.4 1645.8 1670.8 1672.8 1834.2 1950.4]"
40,20.0,40,20.0,49.776923076923076,0.8243878408712904,0.9638386454490778,10000.0,"[  36.3   45.5  127.8  201.   221.9  299.7  311.2  325.   368.9  482.1
  525.2  541.9  543.7  660.7  668.3  720.4  738.6  887.4  968.3 1137.
 1220.5 1305.7 1309.8 1343.1 1402.3 1408.1 1434.6 1465.7 1468.1 1539.8
 1558.8 1590.1 1626.7 1680.7 1723.3 1733.3 1782.9 1824.7 1942.  1977.6]"
34,17.0,34,17.0,57.6090909090909,1.0865609594052303,0.9791699372402249,7599.999999999999,"[  16.    95.4  108.8  110.1  143.3  183.4  184.6  207.6  324.9  531.6
  557.4  579.9  677.7  687.3  763.5  788.5  882.9  980.  1023.2 1082.3
 1166.1 1185.4 1212.8 1260.2 1355.7 1674.6 1744.6 1748.6 1781.3 1827.6
 1840.  1858.5 1894.9 1917.1]"
38,19.0,38,19.0,50.47567567567568,0.684217111541038,0.9920753712214695,8400.0,"[ 111.2  147.6  152.6  167.8  259.3  279.1  285.   426.4  491.5  508.
  615.4  635.6  699.8  745.   759.3  805.7  875.6  928.   971.1 1048.4
 1142.  1178.  1225.2 1237.5 1237.9 1324.3 1329.7 1426.  1521.6 1599.6
 1693.3 1709.1 1780.3 1832.8 1877.3 1913.4 1925.1 1978.8]"
43,21.5,43,21.5,45.62857142857143,1.0061437277929584,0.9649342305743928,10200.0,"[  11.9   24.7   32.9  151.   163.8  299.3  349.1  359.8  433.3  471.8
  477.   540.8  574.7  620.   664.7  682.   703.2  704.8  933.6  971.1
 1000.2 1123.  1124.9 1173.6 1189.9 1208.8 1213.1 1257.9 1387.5 1399.5
 1413.3 1445.  1495.4 1529.  1578.  1629.9 1642.5 1766.1 1823.3 1828.3
 1867.9 1896.9 1928.3]"
39,19.5,39,19.5,48.55263157894736,0.7152432016652066,0.9588075683280827,9000.0,"[  50.1  116.1  142.4  154.5  160.8  167.7  210.4  302.7  315.8  429.2
  462.8  506.8  563.   679.8  793.1  832.4  938.  1036.4 1077.  1090.9
 1175.5 1209.5 1227.9 1258.9 1297.4 1404.8 1459.5 1500.1 1535.4 1547.3
 1583.9 1634.9 1674.8 1676.8 1739.1 1842.  1864.2 1869.8 1895.1]"
41,20.5,41,20.5,48.49750000000001,0.9329456554804643,0.9587607410946803,9800.0,"[  52.7   54.7  110.4  164.2  202.   348.8  388.8  508.6  522.5  548.9
  602.2  607.6  615.2  622.6  703.3  716.3  775.4  799.5  836.7  938.8
  977.2 1002.  1009.3 1059.1 1083.2 1200.9 1223.6 1290.4 1299.7 1362.
 1376.6 1549.4 1666.  1679.3 1707.6 1714.2 1772.5 1781.1 1814.8 1979.5
 1992.6]"
41,20.5,41,20.5,45.7475,0.9609060187616585,0.9868845076368217,10600.0,"[  84.4   98.   112.1  112.8  156.3  178.2  186.7  203.   203.6  290.3
  315.8  332.2  346.2  389.3  482.2  485.8  497.8  584.8  724.7  809.1
  987.8 1084.  1100.3 1195.7 1246.5 1273.8 1276.4 1341.4 1348.4 1360.4
 1445.6 1472.6 1478.  1489.3 1495.3 1629.8 1696.  1749.9 1760.8 1855.
 1914.3]"
40,20.0,40,20.0,50.84871794871795,1.011414449615226,0.9901668909200199,10000.0,"[  13.    42.2   48.    66.7  224.2  256.8  406.8  459.3  510.2  528.2
  556.   654.1  659.5  724.7  742.4  775.8  890.9  939.2 1010.4 1076.2
 1211.  1220.1 1223.4 1318.5 1343.  1343.5 1515.3 1526.7 1535.  1651.7
 1688.8 1695.6 1701.3 1747.3 1761.5 1780.1 1782.5 1805.  1818.4 1996.1]"
34,17.0,34,17.0,59.61818181818182,0.934909532477613,0.9899359394795756,8000.0,"[  28.7  140.6  203.   257.8  284.7  322.2  336.8  448.1  479.9  556.8
  580.8  608.4  740.4  868.   975.2 1024.7 1061.6 1062.2 1076.1 1077.2
 1139.  1142.5 1305.3 1311.1 1328.4 1552.1 1665.2 1733.  1756.  1919.4
 1969.4 1987.7 1991.6 1996.1]"
40,20.0,40,20.0,50.91538461538462,1.025096030346091,0.9882157231503184,10400.0,"[   7.6  148.5  169.8  192.4  193.   221.   244.5  265.9  271.6  288.3
  319.9  340.4  342.1  353.9  402.5  409.8  429.1  440.   449.6  481.1
  599.9  720.5  875.4  900.3  941.   962.  1045.2 1158.6 1249.7 1351.5
 1421.3 1426.9 1443.  1445.5 1523.  1569.4 1812.8 1904.  1958.1 1993.3]"
33,16.5,33,16.5,58.575,0.9050739759067461,0.9504908075033565,7400.0,"[  80.4  109.5  192.7  214.   270.7  349.7  494.4  526.9  529.8  560.7
  669.6  689.5  966.8 1029.  1050.1 1071.5 1152.6 1185.5 1199.  1252.6
 1256.6 1266.4 1333.9 1361.7 1479.1 1555.  1560.  1653.6 1701.9 1788.3
 1857.6 1880.1 1954.8]"
29,14.5,29,14.5,68.10000000000001,0.830501576540414,0.9882525552385829,6600.0,"[  67.8   73.8  168.5  420.6  527.2  627.3  655.4  680.8  707.6  736.3
  771.   896.9  925.9  993.1  997.5 1052.7 1061.2 1062.  1186.2 1252.2
 1301.1 1377.4 1441.8 1614.5 1623.2 1723.  1846.7 1883.6 1974.6]"
39,19.5,39,19.5,52.152631578947364,0.848434350009902,0.9904127370896719,10200.0,"[  11.8   56.8  193.9  312.6  394.5  456.6  467.8  624.9  671.2  678.1
  792.3  797.4  797.9  834.6  878.6  900.9  912.4 1028.6 1032.2 1090.7
 1092.5 1138.3 1220.6 1315.2 1410.3 1421.4 1487.7 1566.  1708.5 1744.6
 1780.2 1786.1 1810.9 1829.3 1841.9 1927.7 1932.2 1979.6 1993.6]"
54,27.0,54,27.0,37.16415094339623,0.9028851925650558,0.9838553829799815,14000.0,"[   4.5   13.6   28.9   51.3  113.2  165.1  173.6  216.3  355.2  397.8
  444.   486.3  540.8  590.4  594.1  594.7  649.   697.1  729.   732.8
  761.2  785.5  853.3  892.4  916.7  963.1 1108.8 1215.9 1232.5 1255.8
 1273.8 1278.5 1306.8 1308.4 1322.2 1343.2 1384.5 1429.7 1474.4 1614.5
 1615.1 1616.5 1624.6 1695.4 1706.8 1735.3 1786.4 1809.6 1837.5 1844.7
 1853.7 1914.9 1957.6 1974.2]"
35,17.5,35,17.5,58.00294117647059,1.1869116221759994,0.9706911246876427,7800.0,"[  11.1   25.8   67.6   81.   174.2  190.9  196.1  227.1  251.   276.
  327.8  331.1  357.1  395.4  422.5  434.6  493.4  498.   554.1  564.6
  659.9  688.8  947.8  968.7  970.4 1097.8 1129.7 1137.6 1267.4 1325.6
 1375.3 1657.  1785.4 1792.3 1983.2]"
38,19.0,38,19.0,49.03243243243244,0.9514341621125865,0.9918421140457737,9600.0,"[  33.8   64.6  150.4  162.3  194.7  195.7  276.4  469.3  521.7  697.2
  697.6  705.4  755.1  777.3  826.8  887.9  957.  1079.4 1083.2 1118.3
 1119.3 1164.5 1212.2 1260.3 1313.1 1380.9 1386.4 1425.7 1489.4 1555.6
 1567.2 1611.  1619.1 1625.3 1779.6 1780.2 1804.1 1848. ]"
32,16.0,32,16.0,61.987096774193546,0.7740641613807415,0.9161115589095242,6800.0,"[  66.3   71.5  105.1  248.3  294.   314.4  319.7  428.4  528.8  590.1
  628.5  665.2  734.4  797.3  891.6  985.5 1120.6 1207.5 1255.8 1313.2
 1496.3 1550.1 1599.4 1604.7 1657.2 1665.4 1701.7 1731.7 1916.4 1950.6
 1973.1 1987.9]"
40,20.0,40,20.0,48.59487179487179,0.93378783714538,0.9979421491558991,8800.0,"[  82.3   90.5  134.7  172.2  200.1  372.1  479.4  498.3  594.3  600.7
  720.   740.7  814.5  837.4  959.9  960.   996.5 1092.6 1125.6 1141.9
 1152.1 1163.7 1178.4 1331.2 1357.  1499.6 1576.3 1628.7 1659.1 1661.5
 1740.3 1747.4 1801.  1814.3 1837.  1860.6 1881.6 1885.5 1947.2 1977.5]"
43,21.5,43,21.5,46.647619047619045,1.132058274644583,0.9957125143834613,13000.000000000002,"[  28.5   75.4  110.   114.8  384.3  492.8  515.7  517.4  519.   606.5
  655.7  664.8  745.1  763.   827.   854.6  892.   892.2  950.3  971.1
 1060.  1062.7 1064.2 1071.8 1213.4 1219.6 1234.4 1263.4 1297.8 1313.2
 1378.6 1394.1 1510.4 1554.3 1720.6 1721.  1794.9 1841.5 1842.9 1886.9
 1898.5 1917.4 1987.7]"
35,17.5,35,17.5,53.688235294117646,0.6987977315136353,0.9310835807730756,7400.0,"[  17.2   84.6  143.7  212.8  259.8  277.9  353.4  476.5  484.2  591.7
  697.3  754.3  838.7  844.8  850.2  942.9 1024.5 1029.  1032.7 1085.5
 1092.7 1103.7 1199.6 1210.9 1273.8 1318.8 1334.9 1429.8 1455.5 1539.3
 1544.6 1569.5 1671.5 1768.5 1842.6]"
33,16.5,33,16.5,53.53750000000001,0.8887437588281496,0.9308895460025335,7000.0,"[ 186.7  190.5  242.3  323.   459.3  464.5  502.1  543.9  559.1  568.3
  603.8  620.7  687.4  718.4  777.2  813.5  893.4  948.9 1030.8 1050.4
 1054.1 1082.2 1110.9 1157.6 1255.5 1299.  1425.5 1438.4 1515.  1602.2
 1618.4 1659.7 1899.9]"
41,20.5,41,20.5,48.260000000000005,1.0169127456633205,0.979278885634503,9400.0,"[   6.5   18.7   40.6   96.9  130.5  197.2  219.4  236.9  240.   377.6
  378.6  428.6  461.4  514.   524.4  651.   833.4  925.3  927.1  931.6
  951.3  958.7 1004.2 1027.9 1074.5 1111.  1120.9 1133.5 1247.1 1281.3
 1335.  1393.  1417.  1444.7 1483.1 1539.9 1551.3 1772.5 1784.6 1893.6
 1936.9]"
46,23.0,46,23.0,43.95777777777778,1.1076392754808115,0.986350515956843,13600.0,"[   6.4   14.4   59.1   69.7  195.3  233.5  307.6  325.2  355.9  356.7
  398.3  447.2  490.4  537.5  770.5  796.7  805.7  852.9  859.8  892.2
  901.8  985.4 1025.7 1029.8 1068.4 1220.4 1221.  1273.6 1291.7 1332.8
 1441.7 1449.1 1471.8 1636.6 1689.3 1723.7 1757.2 1771.  1806.5 1825.5
 1834.8 1852.  1852.8 1853.5 1858.4 1984.5]"
46,23.0,46,23.0,42.766666666666666,1.0707457212109641,0.9976617069915446,11600.000000000002,"[  51.4  165.5  184.9  186.6  198.7  264.1  296.7  344.7  351.   366.2
  380.1  387.9  473.   481.9  518.1  602.7  616.6  783.6  858.3  864.2
  865.6  885.9  903.5  949.6  955.4  992.5 1012.6 1180.6 1215.3 1227.3
 1286.3 1320.  1354.4 1355.8 1421.6 1532.3 1710.3 1765.  1769.3 1783.6
 1783.7 1892.4 1903.1 1935.4 1946.9 1975.9]"
44,22.0,44,22.0,44.869767441860475,1.1162294782225297,0.9710272407203384,9200.0,"[   2.6   58.9   70.9  260.8  282.3  340.   382.6  394.1  421.7  446.6
  458.6  483.1  497.2  544.5  550.8  571.4  704.5  767.8  770.1  789.
  799.7  821.9  828.6  931.   943.3  998.5 1004.5 1010.4 1103.1 1117.1
 1260.3 1275.2 1280.2 1331.7 1345.9 1456.5 1460.8 1482.1 1669.4 1670.7
 1750.8 1788.2 1791.3 1932. ]"
33,16.5,33,16.5,57.724999999999994,0.8582139336828264,0.98614116957746,7800.0,"[  81.   101.8  125.7  131.7  260.3  296.9  331.5  351.8  410.3  480.7
  636.   709.7  771.6  898.7  920.7 1092.3 1096.  1220.3 1221.2 1239.1
 1254.2 1284.7 1329.1 1363.9 1371.6 1505.9 1506.7 1584.5 1725.4 1763.1
 1851.3 1905.7 1928.2]"
42,21.0,42,21.0,47.70487804878049,0.9503957668020706,0.8658417938036146,8400.0,"[   8.8   16.1  212.8  288.6  308.9  346.7  436.2  447.2  453.6  535.2
  544.2  697.2  723.4  743.5  775.7  795.1  900.4  995.8 1132.7 1169.9
 1177.  1184.4 1291.8 1322.6 1394.5 1409.5 1438.5 1453.6 1513.2 1522.5
 1606.5 1709.7 1774.4 1822.5 1853.3 1865.3 1881.6 1892.4 1914.  1947.6
 1955.3 1964.7]"
31,15.5,31,15.5,63.71333333333333,0.8308497077678633,0.9717484413767683,6600.0,"[1.9000e+00 2.0150e+02 3.2220e+02 4.2590e+02 4.6720e+02 4.7250e+02
 5.8420e+02 5.9800e+02 7.1970e+02 7.3310e+02 8.6770e+02 9.3060e+02
 1.0259e+03 1.0412e+03 1.0719e+03 1.2461e+03 1.2610e+03 1.2860e+03
 1.2937e+03 1.3130e+03 1.3783e+03 1.4094e+03 1.4313e+03 1.5082e+03
 1.5773e+03 1.7050e+03 1.7998e+03 1.8056e+03 1.8590e+03 1.9115e+03
 1.9133e+03]"
39,19.5,39,19.5,48.4421052631579,1.0313060827048595,0.9855497406285946,10200.0,"[ 135.3  288.8  293.3  355.6  465.8  499.5  525.6  553.4  564.   744.5
  746.9  859.7  869.1  958.5  982.8 1029.5 1032.  1048.6 1051.7 1104.5
 1107.7 1168.4 1179.6 1214.  1302.5 1338.4 1355.9 1535.  1555.  1572.2
 1572.9 1575.3 1610.2 1633.6 1758.7 1867.2 1910.1 1975.1 1976.1]"
41,20.5,41,20.5,43.7575,0.9811731841053303,0.9908586872911261,10200.000000000002,"[ 249.5  348.3  373.3  492.6  515.4  520.   550.7  554.8  604.2  654.
  692.6  693.2  746.2  807.4  821.   833.6  919.5  991.9  998.7 1015.7
 1093.3 1101.  1234.7 1235.6 1258.1 1265.  1358.6 1371.2 1465.5 1549.5
 1566.  1729.4 1743.4 1754.6 1761.6 1806.2 1812.5 1849.  1849.4 1981.8
 1999.8]"
34,17.0,34,17.0,57.58787878787879,0.973980981519516,0.953115117105452,8800.000000000002,"[  29.5   81.    84.8   87.5  244.4  270.6  310.4  329.8  405.8  429.2
  488.7  507.   522.3  554.4  724.4  777.   873.2  892.5  895.7  946.9
  972.2  983.7 1112.5 1115.3 1137.  1392.2 1407.2 1485.  1582.1 1698.2
 1741.2 1804.1 1834.9 1929.9]"
39,19.5,39,19.5,49.468421052631584,0.9402356538388167,0.9959569965707186,9800.0,"[  60.6  132.2  177.9  214.9  259.9  332.   460.5  461.6  476.2  491.5
  582.8  606.2  771.   777.4  777.6  786.   788.2  942.5  981.8  990.9
 1025.1 1224.1 1290.7 1308.1 1399.2 1413.4 1479.6 1489.4 1521.  1579.4
 1608.4 1631.2 1672.3 1691.7 1776.7 1810.2 1854.8 1913.6 1940.4]"
41,20.5,41,20.5,49.0775,0.8561812589379565,0.9714736697779299,9400.0,"[  15.6   27.9  146.6  167.9  171.6  295.5  331.7  450.3  510.3  607.2
  620.7  700.4  773.8  821.   844.2  863.2  889.5  890.9  897.7 1026.2
 1068.5 1119.3 1134.  1137.6 1171.  1242.9 1299.5 1395.8 1410.5 1428.1
 1491.  1499.9 1524.8 1543.8 1605.5 1663.5 1672.  1788.2 1950.  1963.5
 1978.7]"
52,26.0,52,26.0,38.21764705882353,1.0892837129106303,0.9816838283998386,14400.000000000002,"[  40.4   49.5  161.9  198.9  206.4  220.1  260.8  266.   318.3  319.
  348.9  357.8  477.6  501.7  503.8  552.1  563.8  645.1  841.   888.9
  942.2  948.5  961.4  984.6 1082.4 1225.5 1275.6 1370.7 1492.  1495.7
 1509.3 1512.8 1558.3 1568.9 1603.9 1629.9 1644.4 1649.3 1679.6 1704.6
 1777.  1797.6 1844.7 1874.4 1880.4 1884.7 1937.  1940.2 1942.8 1955.6
 1982.2 1989.5]"
38,19.0,38,19.0,49.964864864864865,1.0661247280483814,0.9739816973888001,10000.000000000002,"[  80.2  125.3  133.5  165.9  218.2  241.6  304.4  360.6  362.8  368.8
  373.8  385.2  434.5  560.3  563.7  663.6  672.8  767.1  828.   844.7
  855.7  881.8  883.1  945.5 1048.8 1107.7 1112.3 1116.  1215.7 1290.5
 1327.5 1357.1 1612.8 1676.5 1713.3 1899.1 1912.9 1928.9]"
28,14.0,28,14.0,67.26296296296297,0.7400272637799357,0.9494521085649426,6000.0,"[   2.8   97.1  129.3  201.9  271.7  275.1  415.4  434.6  445.9  453.5
  466.5  504.6  555.6  595.2  726.6  771.5  967.3 1072.6 1155.4 1267.4
 1335.7 1483.1 1587.3 1687.3 1768.4 1795.  1804.2 1818.9]"
29,14.5,29,14.5,65.34642857142858,1.1180110025969063,0.9984696792057979,7800.000000000001,"[ 142.   360.4  378.8  378.9  397.8  456.2  532.3  596.6  675.1  702.6
  715.   962.   980.8 1245.8 1288.5 1294.5 1335.  1423.3 1424.9 1425.6
 1437.3 1448.7 1594.6 1727.7 1729.3 1836.3 1891.9 1919.  1971.7]"
